Initial,Final,Total%,Vol%pa,MaxDD%,Sharpe≈,strategy,rebalance_days,stop_loss_pct,trail_k,risk_pct,w7,w14,wv,min_vol_usd,don_win,w_str,w_vol
22.37,91.97,311.15,111.92,-60.29,2.09,momentum,7,0.05,2.0,0.06,0.8,0.3,0.1,2000000.0,,,
22.37,91.97,311.15,111.92,-60.29,2.09,momentum,7,0.05,2.5,0.06,0.8,0.3,0.1,500000.0,,,
22.37,91.97,311.15,111.92,-60.29,2.09,momentum,7,0.05,2.5,0.06,0.8,0.3,0.1,1000000.0,,,
22.37,91.97,311.15,111.92,-60.29,2.09,momentum,7,0.05,2.5,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.04,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.04,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.04,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,1.5,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.04,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.04,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.04,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.0,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.04,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.04,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.04,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.03,2.5,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,1.5,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,1.5,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,1.5,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.0,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.0,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.0,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.5,0.06,0.8,0.3,0.1,500000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.5,0.06,0.8,0.3,0.1,1000000.0,,,
20.88,61.35,193.89,114.91,-54.1,1.67,momentum,3,0.05,2.5,0.06,0.8,0.3,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.04,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.04,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.04,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,1.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.04,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.04,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.04,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.0,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.04,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.04,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.04,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.03,2.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,1.5,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,1.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,1.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.0,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.0,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.0,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.5,0.06,0.6,0.2,0.1,500000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.88,56.78,172.0,82.75,-38.58,1.87,momentum,3,0.05,2.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.04,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.04,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.04,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,1.5,0.06,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.04,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.04,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.04,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.0,0.06,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.04,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.04,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.04,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.03,2.5,0.06,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,1.5,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,1.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,1.5,0.06,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.0,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.0,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.0,0.06,0.6,0.3,0.1,2000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.5,0.06,0.6,0.3,0.1,500000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.88,55.86,167.57,85.7,-39.34,1.81,momentum,3,0.05,2.5,0.06,0.6,0.3,0.1,2000000.0,,,
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.04,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,1.5,0.06,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.04,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.0,0.06,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.04,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.03,2.5,0.06,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,1.5,0.06,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.0,0.06,,,,2000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,500000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,1000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,2000000.0,30.0,0.7,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,500000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,1000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,2000000.0,30.0,0.7,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,500000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,1000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,2000000.0,30.0,0.9,0.1
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,500000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,1000000.0,30.0,0.9,0.3
22.12,50.14,126.64,122.08,-50.39,1.41,breakout,14,0.05,2.5,0.06,,,,2000000.0,30.0,0.9,0.3
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.04,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.04,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.04,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.06,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.06,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,1.5,0.06,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.04,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.04,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.04,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.06,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.06,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.0,0.06,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.04,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.04,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.04,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.06,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.06,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.03,2.5,0.06,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,1.5,0.06,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,1.5,0.06,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,1.5,0.06,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,2.0,0.06,0.8,0.2,0.1,500000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,2.0,0.06,0.8,0.2,0.1,1000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,2.0,0.06,0.8,0.2,0.1,2000000.0,,,
20.88,46.25,121.54,86.91,-54.78,1.53,momentum,3,0.05,2.5,0.06,0.8,0.2,0.1,500000.0,,,
